lat,lon
-34.6156811,-58.4547288
-34.6204556,-58.4539726
-34.6157369,-58.4561558
-34.6199984,-58.4566292
-34.6192832,-58.4545294
-34.6188348,-58.4532338
-34.6183457,-58.4520191
-34.6178733,-58.4507942
-34.6170074,-58.4485276
-34.6160264,-58.4530932
-34.6164123,-58.454373
-34.6168195,-58.4556676
-34.6171551,-58.4566903
-34.6175162,-58.4577519
-34.6193379,-58.4617985
-34.6158145,-58.457283
-34.620848,-58.4550334
-34.6196394,-58.4555653
-34.6182008,-58.4561953
-34.6166456,-58.4609807
-34.6176319,-58.4605548
-34.6186223,-58.4602199
-34.6198466,-58.459766
-34.6219766,-58.4582755
-34.6261591,-58.4553633
-34.627635,-58.4545309
-34.6145519,-58.4684707
-34.6155653,-58.4676783
-34.6167296,-58.4667113
-34.6184595,-58.4657759
-34.6194494,-58.4652665
-34.6237324,-58.4632753
-34.6284159,-58.4612165
-34.6202352,-58.4637705
-34.6205492,-58.4647467
-34.6169987,-58.462212
-34.6181531,-58.4617088
-34.6189934,-58.4610505
-34.6175991,-58.4638906
-34.6186414,-58.4633677
-34.6199007,-58.4627564
-34.6230066,-58.4611883
-34.627528,-58.4588433
-34.6226149,-58.4637865
-34.6218341,-58.4618066
-34.6212983,-58.4604269
-34.6208404,-58.4590765
-34.6124074,-58.4752113
-34.6134035,-58.4744281
-34.6164314,-58.4720282
-34.617436,-58.4712348
-34.6181079,-58.4724734
-34.6171007,-58.4732738
-34.6161356,-58.4740387
-34.6147893,-58.4769678
-34.617791,-58.4745747
-34.6187849,-58.4737798
-34.6137855,-58.477787
-34.6130779,-58.4764535
-34.6140984,-58.4756689
-34.6157897,-58.476175
-34.6150954,-58.4748822
-34.6144269,-58.4736289
-34.61575,-58.4707283
-34.6167493,-58.4699161
-34.6177956,-58.4691252
-34.6141379,-58.4703906
-34.6151538,-58.4696048
-34.6161642,-58.4688247
-34.615436,-58.4728329
-34.6211611,-58.4754718
-34.6201414,-58.4763001
-34.6181292,-58.4779311
-34.6161116,-58.4795324
-34.6150951,-58.4803006
-34.6224356,-58.4779209
-34.6214515,-58.4788435
-34.6207591,-58.4793984
-34.6204563,-58.4796515
-34.6194519,-58.4804636
-34.6184545,-58.4812617
-34.6174432,-58.4820709
-34.6164462,-58.4828654
-34.6154307,-58.4836218
-34.6144129,-58.4844281
-34.6211169,-58.4809395
-34.6064063,-58.4931597
-34.6201059,-58.4817201
-34.6191104,-58.4825059
-34.6180973,-58.4833026
-34.6171055,-58.4841178
-34.6161062,-58.4849172
-34.6150908,-58.4857165
-34.6096518,-58.4901462
-34.6120644,-58.4881144
-34.6175896,-58.4850916
-34.6112453,-58.4901177
-34.6125561,-58.4890788
-34.614589,-58.4874735
-34.6155862,-58.4866747
-34.6166051,-58.4858748
-34.6150706,-58.4649851
-34.6127418,-58.4600484
-34.6138881,-58.4624603
-34.6144566,-58.4636616
-34.6133055,-58.4612096
-34.6246602,-58.4661242
-34.6176389,-58.4687965
-34.6192785,-58.4678133
-34.6211925,-58.4666342
-34.6231052,-58.4651669
-34.6240974,-58.4643541
-34.6182542,-58.4684306
-34.6173563,-58.4663249
-34.6169571,-58.4653718
-34.6163582,-58.4639313
-34.6159425,-58.4626947
-34.6155512,-58.4615126
-34.6151461,-58.4602668
-34.6179266,-58.4676345
-34.6189785,-58.4671189
-34.6200169,-58.4665918
-34.6209796,-58.4659469
-34.6222703,-58.4651124
-34.6210021,-58.462217
-34.6214084,-58.4631846
-34.6218314,-58.4641117
-34.6225018,-58.4656729
-34.6206569,-58.4584913
-34.6217676,-58.4577321
-34.6156669,-58.4539748
-34.6137487,-58.4551988
-34.6141204,-58.4541586
-34.6143597,-58.4547776
-34.6145775,-58.452172
-34.6280333,-58.4693369
-34.6207571,-58.4725403
-34.6259434,-58.4702571
-34.6274301,-58.4711174
-34.6270237,-58.4697674
-34.6248558,-58.4627666
-34.624467,-58.4616697
-34.6241256,-58.4606222
-34.6284243,-58.4706772
-34.6260059,-58.4622619
-34.6256053,-58.4611114
-34.6232144,-58.4774193
-34.6242091,-58.4769554
-34.6252137,-58.4765002
-34.6274413,-58.4754669
-34.6221276,-58.4659987
-34.6224691,-58.4670891
-34.6237575,-58.4712115
-34.6241737,-58.4725675
-34.6272586,-58.4665794
-34.6199138,-58.4698003
-34.621914,-58.468931
-34.6261336,-58.4670607
-34.6209075,-58.4693578
-34.634411,-58.4783204
-34.6331448,-58.4789129
-34.6308376,-58.4799658
-34.629858,-58.4804122
-34.631546,-58.4827441
-34.6305571,-58.4832087
-34.6297301,-58.4756706
-34.628775,-58.4761154
-34.6277153,-58.4765991
-34.6265009,-58.4771564
-34.6255056,-58.4776171
-34.6245093,-58.4780771
-34.6235095,-58.478534
-34.6229009,-58.4788157
-34.6294438,-58.4745504
-34.6291637,-58.4734572
-34.6282109,-58.4738814
-34.6271519,-58.4743535
-34.6249183,-58.4753399
-34.6239159,-58.4758197
-34.62291,-58.4762782
-34.6288503,-58.472246
-34.6279083,-58.4726917
-34.6268453,-58.473188
-34.6246097,-58.4742046
-34.6236097,-58.4746712
-34.6226145,-58.4751256
-34.6350313,-58.4810171
-34.6341588,-58.477254
-34.6321416,-58.468988
-34.6307419,-58.4752213
-34.6320708,-58.4745934
-34.6334024,-58.4739959
-34.6420065,-58.4702073
-34.6304186,-58.4741004
-34.631768,-58.4734956
-34.6331383,-58.4728785
-34.6413838,-58.469248
-34.6301433,-58.4729882
-34.6314594,-58.472392
-34.6328986,-58.4717682
-34.6407781,-58.4683017
-34.6298216,-58.4717922
-34.6311196,-58.4711961
-34.6325938,-58.4705023
-34.640064,-58.4671816
-34.6302967,-58.4683282
-34.6317444,-58.4676989
-34.6406123,-58.4637598
-34.6299286,-58.4669253
-34.6313149,-58.466325
-34.6376322,-58.4634357
-34.6287138,-58.4674536
-34.6290832,-58.4688863
-34.6294223,-58.4702253
-34.6336473,-58.4750621
-34.6426993,-58.4713097
-34.6259058,-58.474926
-34.6256018,-58.4737425
-34.6251553,-58.4721261
-34.6151685,-58.4730338
-34.6251012,-58.467531
-34.6194748,-58.468403
-34.6204661,-58.4679619
-34.6214722,-58.4675156
-34.6234574,-58.4666328
-34.6218721,-58.4653631
-34.6076799,-58.4919937
-34.6085649,-58.4911526
-34.6106015,-58.4892867
-34.6140732,-58.4865201
-34.6228989,-58.4684834
-34.6321843,-58.4852103
-34.6231662,-58.4730246
-34.6227583,-58.4716696
-34.6094353,-58.4456325
-34.6116039,-58.4447579
-34.6105461,-58.4451804
-34.611443,-58.4443582
-34.6092767,-58.4452154
-34.6103945,-58.4447752
-34.5617108,-58.4435032
-34.5614735,-58.4442103
-34.6058959,-58.5096585
-34.6004031,-58.3686903
-34.601759,-58.3683428
-34.5982983,-58.3631618
-34.6203337,-58.4711392
-34.6213441,-58.470685
-34.6233207,-58.469826
-34.6256971,-58.4656829
-34.6268181,-58.4651854
-34.624195,-58.464656
-34.6252718,-58.4641951
-34.6263905,-58.4637164
-34.6256256,-58.4540149
-34.6272053,-58.4617357
-34.6268136,-58.4604967
-34.6264037,-58.459448
-34.6255889,-58.4574394
-34.625074,-58.4561195
-34.624476,-58.4545695
-34.6238543,-58.4468852
-34.6244688,-58.4482588
-34.6267764,-58.4534212
-34.6234962,-58.4588893
-34.623043,-58.4575651
-34.6228333,-58.4569952
-34.6223339,-58.4555554
-34.621624,-58.4534317
-34.6252383,-58.4600565
-34.6240933,-58.4568135
-34.6238899,-58.4562705
-34.6234605,-58.4550408
-34.6220056,-58.4532458
-34.6219742,-58.4544993
-34.6223971,-58.4542979
-34.6285337,-58.4525678
-34.6304462,-58.4549315
-34.631494,-58.4582191
-34.6281175,-58.4560451
-34.6284742,-58.4571323
-34.6291839,-58.4592843
-34.6304858,-58.4635877
-34.6361807,-58.4546387
-34.6321864,-58.4565551
-34.6311226,-58.4570839
-34.6288262,-58.458208
-34.6329944,-58.4590246
-34.6319071,-58.4595365
-34.6296032,-58.4606294
-34.6350056,-58.4600114
-34.6335075,-58.4607748
-34.6324262,-58.4612375
-34.6300861,-58.4622302
-34.6286199,-58.4540556
-34.628872,-58.4540858
-34.630048,-58.4537361
-34.6311382,-58.453237
-34.6368825,-58.4504355
-34.6316805,-58.4630937
-34.6312588,-58.4617273
-34.6307794,-58.4600675
-34.629997,-58.4576329
-34.6296533,-58.4565467
-34.6303519,-58.4587457
-34.6316769,-58.4475406
-34.6289566,-58.4488322
-34.6279637,-58.4493379
-34.6264617,-58.4500386
-34.6323392,-58.4496601
-34.6304742,-58.4505228
-34.629349,-58.4510409
-34.6283545,-58.4514996
-34.6306604,-58.4480042
-34.634032,-58.4585214
-34.633634,-58.457219
-34.6332586,-58.4560361
-34.6328896,-58.4549789
-34.6325322,-58.4538695
-34.6321778,-58.4527502
-34.631338,-58.4501209
-34.6309968,-58.4490566
-34.6316512,-58.4511033
-34.6348183,-58.4572872
-34.6342425,-58.4555644
-34.6339062,-58.4545205
-34.6335446,-58.4533743
-34.6331954,-58.4522617
-34.6346155,-58.4567654
-34.6472617,-58.4723913
-34.6352296,-58.4551068
-34.6348897,-58.4540639
-34.6344881,-58.4529078
-34.6341412,-58.4517851
-34.6338113,-58.4507274
-34.6333504,-58.4492318
-34.6330196,-58.4481056
-34.6326614,-58.447065
-34.6320164,-58.4451055
-34.6334322,-58.4454858
-34.6322991,-58.4460006
-34.631306,-58.4464747
-34.6347749,-58.4502446
-34.6351203,-58.4513061
-34.6358585,-58.4535927
-34.6364957,-58.4555593
-34.6341806,-58.448323
-34.6339724,-58.4476708
-34.6336369,-58.4466233
-34.6336864,-58.4586948
-34.6365181,-58.4618125
-34.6391714,-58.4658091
-34.6345283,-58.4641941
-34.638628,-58.4595513
-34.6379903,-58.4588329
-34.6360814,-58.4612368
-34.6339214,-58.4621736
-34.6371313,-58.459976
-34.637571,-58.4606733
-34.6371437,-58.4579705
-34.6363713,-58.4587692
-34.6351337,-58.4601105
-34.6365548,-58.4573146
-34.6395855,-58.45453
-34.6373932,-58.4564751
-34.6379874,-58.4570739
-34.6388025,-58.4578414
-34.6382932,-58.4562847
-34.6377543,-58.456839
-34.6369302,-58.4577298
-34.6361471,-58.4585427
-34.6348745,-58.4598946
-34.6381388,-58.4560794
-34.6375646,-58.4566479
-34.6367505,-58.4575213
-34.6359345,-58.4583409
-34.6346532,-58.4596646
-34.6356737,-58.4580869
-34.6344406,-58.4594452
-34.6342543,-58.4592399
-34.6389328,-58.4538966
-34.6357899,-58.4564841
-34.6391402,-58.4540904
-34.6370036,-58.4560825
-34.6393325,-58.4542808
-34.6371752,-58.4562555
-34.6363247,-58.4570704
-34.6359681,-58.4566771
-34.6350101,-58.4574746
-34.6361676,-58.4568885
-34.6352386,-58.45766
-34.6361068,-58.4568163
-34.6307754,-58.456012
-34.6318473,-58.4554981
-34.5760315,-58.3896807
-34.5967,-58.427829
-34.5941886,-58.4281616
-34.5950031,-58.4273813
-34.5907312,-58.4172747
-34.5899424,-58.4183754
-34.5895715,-58.4158296
-34.589118,-58.4157687
-34.5886594,-58.4179154
-34.5880081,-58.4187365
-34.5873276,-58.4194679
-34.5872286,-58.4109787
-34.586547,-58.4105527
-34.5855563,-58.4099019
-34.5787394,-58.402797
-34.5785564,-58.4020889
-34.5681853,-58.4123007
-34.5987611,-58.4684181
-34.5955751,-58.4705698
-34.5908084,-58.4693933
-34.5914583,-58.4688525
-34.5932858,-58.4671086
-34.5951279,-58.4651127
-34.5970895,-58.4778884
-34.596261,-58.470298
-34.596298,-58.4669695
-34.5949698,-58.4654464
-34.5947633,-58.4650395
-34.5962602,-58.468959
-34.5943007,-58.4661188
-34.5923018,-58.4692905
-34.5943356,-58.4687021
-34.5957838,-58.4682844
-34.5962736,-58.4681027
-34.5941665,-58.4702128
-34.5948419,-58.469451
-34.5939941,-58.4681961
-34.5950292,-58.4671598
-34.5957851,-58.4663964
-34.5911894,-58.4673354
-34.591655,-58.4668832
-34.5925726,-58.465983
-34.5933301,-58.4652966
-34.5919339,-58.4650143
-34.5936862,-58.4667279
-34.5940383,-58.464825
-34.5950263,-58.471795
-34.5958434,-58.4711273
-34.5964405,-58.4713012
-34.5997946,-58.4865252
-34.6005114,-58.4848757
-34.5992227,-58.485536
-34.6004632,-58.4829371
-34.6001689,-58.4833552
-34.6003814,-58.4817099
-34.5987788,-58.4807452
-34.5986336,-58.4845088
-34.5989495,-58.483842
-34.5993981,-58.482853
-34.5992186,-58.4796948
-34.5987226,-58.4824266
-34.5999403,-58.4814407
-34.6010298,-58.4819877
-34.6012967,-58.4810574
-34.6006334,-58.4799901
-34.6006938,-58.4808277
-34.5963791,-58.4842341
-34.5959641,-58.4880628
-34.5965324,-58.486378
-34.5974286,-58.4864744
-34.5973764,-58.4871411
-34.5964675,-58.4870342
-34.5961608,-58.4883895
-34.5975445,-58.4848197
-34.5989709,-58.4851089
-34.5979708,-58.4858021
-34.5812247,-58.5087574
-34.5830136,-58.5071627
-34.5837243,-58.5065079
-34.5845126,-58.5057965
-34.5853542,-58.5050026
-34.5861957,-58.5042573
-34.5870604,-58.50347
-34.6340955,-58.4463979
-34.6315278,-58.4436409
-34.6301214,-58.4427467
-34.5997371,-58.4843661
-34.6014505,-58.5103079
-34.6020202,-58.5112257
-34.6007602,-58.5109397
-34.6013384,-58.5118413
-34.6015527,-58.5175768
-34.5981369,-58.5120118
-34.5973324,-58.5107128
-34.5965329,-58.5094217
-34.6126945,-58.5049986
-34.6136372,-58.5066073
-34.6117995,-58.5058062
-34.612764,-58.5074528
-34.6143816,-58.5066376
-34.6134543,-58.5075272
-34.6126318,-58.5082969
-34.612843,-58.5086647
-34.6136528,-58.507871
-34.6145909,-58.5069776
-34.6150898,-58.5077732
-34.6141482,-58.5087293
-34.6133461,-58.5095359
-34.6135369,-58.5098694
-34.6143404,-58.5090621
-34.6152888,-58.5080949
-34.6149217,-58.510026
-34.6141233,-58.5108497
-34.61438,-58.5112721
-34.6151682,-58.5104359
-34.6149119,-58.5121684
-34.6156696,-58.5112697
-34.6107495,-58.5171952
-34.6116036,-58.5164258
-34.6124699,-58.5156108
-34.6400021,-58.454923
-34.6404999,-58.4557492
-34.6411177,-58.4568383
-34.6388901,-58.4561077
-34.6396492,-58.4567943
-34.640459,-58.457539
-34.6420677,-58.4597852
-34.6393618,-58.4565253
-34.6391578,-58.4563295
-34.6355323,-58.4468638
-34.6371068,-58.4489937
-34.6487841,-58.463609
-34.6412185,-58.4586114
-34.6397854,-58.45472
-34.6385698,-58.4557892
-34.5591392,-58.4494196
-34.5592611,-58.4519572
-34.5578132,-58.4520166
-34.5568905,-58.452836
-34.5570515,-58.4530957
-34.5613462,-58.4435128
-34.5606356,-58.4422746
-34.5604182,-58.4442836
-34.558783,-58.4511624
-34.6071977,-58.4452396
-34.6138314,-58.4519355
-34.613305,-58.4506993
-34.6143922,-58.4450918
-34.6132443,-58.4457865
-34.614024,-58.4441659
-34.6159186,-58.4433471
-34.6163267,-58.4431899
-34.617337,-58.4427726
-34.6171334,-58.4399303
-34.6166425,-58.4387633
-34.6151982,-58.4352672
-34.6146536,-58.4338033
-34.6133499,-58.4344082
-34.6139109,-58.4358445
-34.6143252,-58.436929
-34.6146231,-58.4377439
-34.6153744,-58.435186
-34.6164174,-58.437428
-34.6169213,-58.4386345
-34.6172145,-58.4384984
-34.6167024,-58.4372847
-34.6161625,-58.4348956
-34.6172274,-58.4295707
-34.6136642,-58.4308723
-34.6132627,-58.4282643
-34.614385,-58.4275846
-34.610044,-58.4212685
-34.5393347,-58.4673467
-34.5442816,-58.4651305
-34.6416382,-58.4579957
-34.640333,-58.4554579
-34.6401981,-58.4552163
-34.6395303,-58.4585449
-34.5942336,-58.5021291
-34.5465138,-58.4915563
-34.6228024,-58.3830452
-34.6202286,-58.4533418
-34.6218783,-58.4530106
-34.6219254,-58.4409488
-34.6230325,-58.4394458
-34.623105,-58.438761
-34.6225932,-58.4379091
-34.6219651,-58.4366615
-34.6236556,-58.4384565
-34.6231274,-58.4385473
-34.6247657,-58.4383471
-34.6261457,-58.4382084
-34.6274905,-58.4431989
-34.6291868,-58.4417608
-34.6301493,-58.4409677
-34.6309617,-58.4403891
-34.6319162,-58.4396531
-34.6328975,-58.4388839
-34.6337478,-58.4382304
-34.6313954,-58.4411576
-34.6341517,-58.4390136
-34.6323254,-58.4404384
-34.6333039,-58.4396517
-34.631242,-58.4408981
-34.6321902,-58.440179
-34.6331815,-58.4394205
-34.6340237,-58.4387856
-34.6311074,-58.4406507
-34.632069,-58.4399463
-34.6330485,-58.4391692
-34.6338891,-58.4385147
-34.6308149,-58.4401102
-34.6317648,-58.4393625
-34.6327468,-58.4385993
-34.6335978,-58.4379515
-34.630677,-58.4398514
-34.6316348,-58.4391129
-34.6326095,-58.4383399
-34.6334675,-58.437694
-34.6305545,-58.4396073
-34.6315032,-58.4388602
-34.63248,-58.4380953
-34.6333351,-58.4374258
-34.63041,-58.4393404
-34.6313587,-58.4385829
-34.6323442,-58.4378388
-34.6328563,-58.4354356
-34.6322769,-58.4347315
-34.6315663,-58.4336801
-34.5980851,-58.3640797
-34.6179659,-58.3618599
-34.6178932,-58.3608623
-34.6172225,-58.3580673
-34.6176743,-58.3629795
-34.6174886,-58.3619339
-34.6174156,-58.3609211
-34.6175445,-58.3627376
-34.6147064,-58.3612319
-34.6148081,-58.3622273
-34.6160596,-58.3610745
-34.6161364,-58.362086
-34.6161997,-58.3628922
-34.613398,-58.3613737
-34.6134784,-58.3623782
-34.6120038,-58.3639917
-34.6120573,-58.3615951
-34.6121485,-58.3635373
-34.611785,-58.3635499
-34.6027619,-58.3672305
-34.5984214,-58.3681139
-34.6219867,-58.3653253
-34.6051875,-58.367993
-34.6331261,-58.5302408
-34.6351485,-58.5286146
-34.6354253,-58.5260857
-34.6345208,-58.5288555
-34.6349697,-58.5300224
-34.6349532,-58.5298307
-34.6306735,-58.5299144
-34.6360735,-58.5300744
-34.6247379,-58.45635
-34.6245823,-58.4564605
-34.5987229,-58.3958942
-34.6031086,-58.3911919
-34.6018974,-58.3913124
-34.599726,-58.395819
-34.5972815,-58.3961076
-34.5950854,-58.3900009
-34.5958396,-58.394733
-34.5943096,-58.3900395
-34.6032148,-58.3939666
-34.6020584,-58.394109
-34.600867,-58.3942154
-34.6021468,-58.3955376
-34.6009273,-58.3956774
-34.6032713,-58.3954205
-34.6058524,-58.3951502
-34.5929748,-58.3971833
-34.5918056,-58.3960064
-34.5932775,-58.3900252
-34.5926659,-58.3928202
-34.5938178,-58.3930956
-34.59483,-58.3932316
-34.5958721,-58.3933453
-34.591752,-58.3918899
-34.5909127,-58.3929028
-34.5917745,-58.3938915
-34.5958253,-58.3919389
-34.5939421,-58.3921836
-34.5949117,-58.3920283
-34.5972134,-58.3918196
-34.5972259,-58.3931989
-34.5987104,-58.3930501
-34.5925559,-58.3908705
-34.5917214,-58.3899134
-34.6470733,-58.4866496
-34.634119,-58.5016253
-34.6339295,-58.5001697
-34.6335513,-58.4972515
-34.6447163,-58.4950668
-34.6333663,-58.4957823
-34.6440677,-58.4936485
-34.6331782,-58.4943183
-34.6434031,-58.492282
-34.6329956,-58.4928916
-34.6425358,-58.4904107
-34.6328731,-58.491929
-34.6421167,-58.4895495
-34.6409421,-58.4882484
-34.6342798,-58.5028466
-34.6440658,-58.4849752
-34.6449341,-58.4925981
-34.644056,-58.4915569
-34.6449285,-58.4904435
-34.6467276,-58.4880826
-34.6431051,-58.4916064
-34.6436071,-58.4910127
-34.644486,-58.4899633
-34.6463226,-58.4875672
-34.6368361,-58.5022294
-34.6367009,-58.5011141
-34.6365161,-58.4996594
-34.6371165,-58.507752
-34.6376383,-58.5076091
-34.6377727,-58.4922881
-34.6365169,-58.487308
-34.6389309,-58.4916684
-34.6378324,-58.4868798
-34.6398955,-58.4895547
-34.6391009,-58.4864963
-34.6431671,-58.4953794
-34.6429467,-58.4939068
-34.6427677,-58.4924245
-34.637628,-58.5009427
-34.6374304,-58.4994979
-34.6386848,-58.4992587
-34.6385163,-58.497791
-34.6370246,-58.4965637
-34.6383268,-58.4962981
-34.6395267,-58.4960753
-34.6407553,-58.49583
-34.6419565,-58.4956097
-34.6417426,-58.4941524
-34.6405549,-58.4943838
-34.6393407,-58.4946231
-34.6381129,-58.4948503
-34.6379187,-58.4933841
-34.639129,-58.4931666
-34.6415562,-58.4926615
-34.6401533,-58.4914475
-34.6381047,-58.4918345
-34.6376807,-58.491911
-34.6358656,-58.4947805
-34.6356632,-58.4938356
-34.6353399,-58.4923651
-34.6363207,-58.4982103
-34.6359684,-58.495279
-34.5972619,-58.394759
-34.5987066,-58.3945486
-34.6369713,-58.4891215
-34.638311,-58.4888206
-34.6396266,-58.4885251
-34.6386843,-58.490301
-34.6373508,-58.4906901
-34.6411566,-58.4897351
-34.6394829,-58.4900829
-34.6340563,-58.4916335
-34.6341774,-58.4926237
-34.6343636,-58.494071
-34.6345443,-58.495549
-34.6339957,-58.4971659
-34.6347484,-58.497022
-34.6353341,-58.5013851
-34.635482,-58.5025498
-34.635144,-58.4999393
-34.6368317,-58.4951213
-34.6360293,-58.491079
-34.6362885,-58.4921506
-34.6388356,-58.4909314
-34.6353879,-58.495388
-34.636119,-58.4967431
-34.6377895,-58.5020625
-34.63569,-58.4894253
-34.6362614,-58.4862938
-34.6452356,-58.4749215
-34.6352359,-58.4743686
-34.6332999,-58.4684631
-34.6360874,-58.4763949
-34.6348391,-58.4733607
-34.6344561,-58.4722826
-34.634107,-58.4712095
-34.6337606,-58.4700017
-34.6329302,-58.4671644
-34.6324977,-58.4657776
-34.6397179,-58.4819368
-34.6377234,-58.477597
-34.6371238,-58.4759336
-34.6328424,-58.4625998
-34.6363848,-58.4738994
-34.6360107,-58.472852
-34.635626,-58.4717672
-34.6352882,-58.4706734
-34.6349462,-58.4694811
-34.6340822,-58.4666587
-34.6385047,-58.4647518
-34.6412819,-58.4799272
-34.6389257,-58.4760687
-34.6369687,-58.4724341
-34.6384699,-58.4753086
-34.6366272,-58.4713071
-34.6363195,-58.4702114
-34.6359722,-58.4690082
-34.6355266,-58.4674741
-34.6351748,-58.4661873
-34.6347319,-58.4648204
-34.6403601,-58.4811169
-34.638365,-58.4767851
-34.641777,-58.4793098
-34.639223,-58.4756996
-34.6384348,-58.4730026
-34.6354569,-58.462995
-34.6381096,-58.4719236
-34.6377779,-58.4708186
-34.6374827,-58.4697132
-34.6371158,-58.4685063
-34.6366571,-58.4669679
-34.6362869,-58.4656989
-34.6425907,-58.4782941
-34.6400472,-58.4746599
-34.6370458,-58.4637849
-34.63943,-58.4725555
-34.639105,-58.471487
-34.6387825,-58.4703845
-34.6384848,-58.4692852
-34.6381596,-58.4680655
-34.6377562,-58.4665145
-34.6434741,-58.4771664
-34.6409173,-58.4735559
-34.6405067,-58.4720926
-34.6401852,-58.4710157
-34.6398602,-58.4699087
-34.6395647,-58.4688142
-34.6443471,-58.4760591
-34.6418191,-58.472417
-34.6412646,-58.4705394
-34.641582,-58.4716263
-34.6462637,-58.473665
-34.6401698,-58.464407
-34.6437021,-58.4700354
-34.6383169,-58.4814587
-34.637663,-58.4800513
-34.6487495,-58.4659262
-34.6409449,-58.4781504
-34.6417593,-58.4771116
-34.6426428,-58.4759999
-34.6435225,-58.4748885
-34.6444169,-58.4737586
-34.6454217,-58.4724937
-34.6445822,-58.4712951
-34.6435846,-58.4725481
-34.6417969,-58.4748039
-34.6409244,-58.4759184
-34.640106,-58.4769624
-34.6397389,-58.4774259
-34.6390562,-58.4782868
-34.6364821,-58.4773645
-34.637465,-58.4769009
-34.638498,-58.4766152
-34.6408042,-58.4731603
-34.639746,-58.4736264
-34.6387537,-58.4740561
-34.6379075,-58.4744278
-34.6367573,-58.4749255
-34.6356614,-58.4753935
-34.6399555,-58.4899898
-34.6369458,-58.4933314
-34.6366111,-58.4936541
-34.6372823,-58.4935073
-34.6364999,-58.4931193
-34.6452964,-58.4845844
-34.6390669,-58.4805215
-34.6397112,-58.4796961
-34.638422,-58.4791088
-34.6426765,-58.4736996
-34.6405244,-58.4786774
-34.6374247,-58.4652401
-34.6344606,-58.4679345
-34.6336563,-58.4652754
-34.6358704,-58.4642762
-34.6308566,-58.4948155
-34.6320681,-58.494538
-34.6317104,-58.4931983
-34.6278759,-58.4969466
-34.6276929,-58.4965404
-34.6271373,-58.4952476
-34.6265453,-58.4938653
-34.6259317,-58.4924184
-34.6287262,-58.4958682
-34.6282438,-58.4947458
-34.6276486,-58.4933621
-34.626785,-58.4913529
-34.6282658,-58.4915643
-34.6276234,-58.4918716
-34.6271128,-58.4920938
-34.6260113,-58.4926032
-34.6328158,-58.4876702
-34.6324721,-58.4877093
-34.6318171,-58.4885201
-34.6311203,-58.4893873
-34.6304455,-58.4902214
-34.6294711,-58.4914162
-34.6286315,-58.4924494
-34.6336168,-58.4859251
-34.6325011,-58.4864444
-34.6311207,-58.4877324
-34.6304472,-58.4885997
-34.6299532,-58.4892176
-34.6289707,-58.4903847
-34.6281632,-58.4913276
-34.6292014,-58.4879657
-34.6387856,-58.4852252
-34.6380695,-58.4840275
-34.6367476,-58.4856944
-34.6398829,-58.4848865
-34.6358101,-58.4843794
-34.6385938,-58.4833682
-34.6341739,-58.4832667
-34.6384461,-58.4817546
-34.6354556,-58.4828168
-34.6369358,-58.4822859
-34.6360821,-58.4797009
-34.6357697,-58.4793363
-34.6354096,-58.4778544
-34.6351638,-58.4768099
-34.6349069,-58.4757262
-34.6367047,-58.4789313
-34.6417213,-58.4887131
-34.6424914,-58.487745
-34.6430924,-58.4884242
-34.6449924,-58.4860382
-34.6347453,-58.4797856
-34.645988,-58.4671104
-34.6477566,-58.4814305
-34.6464437,-58.4712001
-34.6455907,-58.4700139
-34.6447073,-58.4687592
-34.6481468,-58.4712662
-34.645592,-58.4676463
-34.6430277,-58.4635897
-34.6464695,-58.4689038
-34.6473022,-58.4701076
-34.6430278,-58.4689668
-34.6440318,-58.4676859
-34.6449093,-58.4665775
-34.6468928,-58.4640666
-34.6442944,-58.4656026
-34.6434166,-58.4667091
-34.6424058,-58.467991
-34.6418156,-58.4670482
-34.6428318,-58.4657599
-34.6437067,-58.4646973
-34.6447846,-58.4632754
-34.6423135,-58.4664288
-34.6411109,-58.4659227
-34.6415826,-58.4653387
-34.6421358,-58.464684
-34.6441755,-58.4634259
-34.6443594,-58.4638088
-34.6448403,-58.4648778
-34.6453545,-58.4660154
-34.6419764,-58.4619909
-34.6411808,-58.463155
-34.6385869,-58.4621493
-34.639554,-58.4608679
-34.6403686,-58.4597294
-34.6370523,-58.4625473
-34.6380764,-58.4614357
-34.639126,-58.4602273
-34.640041,-58.4592468
-34.638049,-58.4640589
-34.6390124,-58.4627583
-34.6399704,-58.4614554
-34.6408162,-58.460338
-34.6412393,-58.4609331
-34.6403985,-58.4620642
-34.6394304,-58.4633582
-34.6456068,-58.462166
-34.6444674,-58.4605868
-34.6423203,-58.4594275
-34.647573,-58.463224
-34.6479876,-58.462689
-34.6497224,-58.4692111
-34.6500572,-58.4697616
-34.6490369,-58.4722043
-34.6494686,-58.472735
-34.6474598,-58.4832237
-34.6507187,-58.4679829
-34.6494965,-58.4748699
-34.6469665,-58.4727641
-34.6472166,-58.467948
-34.6484025,-58.4687675
-34.5782988,-58.4147845
-34.5788416,-58.4133609
-34.5791456,-58.4124948
-34.5795653,-58.4113373
-34.6338277,-58.510729
-34.6295872,-58.5149233
-34.6330769,-58.5171244
-34.6314894,-58.5154231
-34.6321764,-58.5161772
-34.6307994,-58.5146519
-34.6279144,-58.5217292
-34.6293148,-58.5213063
-34.6198747,-58.5302451
-34.6187527,-58.5289784
-34.6180445,-58.5281693
-34.6172439,-58.5272698
-34.6164791,-58.5264055
-34.6155703,-58.5253871
